Tree	R-F_Cluster	R-F_Cluster_toYuleAvg	R-F_Cluster_toUnifAvg
39433	1.0000	0.6184	0.6158
39434	2.0000	1.2369	1.2315
39435	2.0000	1.2369	1.2315
39436	1.0000	0.6184	0.6158
39437	2.0000	1.2369	1.2315
39438	2.0000	1.2369	1.2315
39439	2.0000	1.2369	1.2315
39440	2.0000	1.2369	1.2315
39441	2.0000	1.2369	1.2315
39442	2.0000	1.2369	1.2315
39443	2.0000	1.2369	1.2315
39444	2.0000	1.2369	1.2315
39445	1.0000	0.6184	0.6158
39446	2.0000	1.2369	1.2315
39447	1.0000	0.6184	0.6158
39448	1.0000	0.6184	0.6158
39449	2.0000	1.2369	1.2315
39450	1.0000	0.6184	0.6158
39451	2.0000	1.2369	1.2315
39452	2.0000	1.2369	1.2315
39453	2.0000	1.2369	1.2315
39454	2.0000	1.2369	1.2315
39455	2.0000	1.2369	1.2315
39456	2.0000	1.2369	1.2315
39457	2.0000	1.2369	1.2315
39458	1.0000	0.6184	0.6158
39459	2.0000	1.2369	1.2315
39460	1.0000	0.6184	0.6158
39461	1.0000	0.6184	0.6158
39462	2.0000	1.2369	1.2315
39463	2.0000	1.2369	1.2315
39464	2.0000	1.2369	1.2315
39465	2.0000	1.2369	1.2315
39466	1.0000	0.6184	0.6158
39467	1.0000	0.6184	0.6158
39468	2.0000	1.2369	1.2315
39469	2.0000	1.2369	1.2315
39470	2.0000	1.2369	1.2315
39471	2.0000	1.2369	1.2315
39472	2.0000	1.2369	1.2315
39473	2.0000	1.2369	1.2315
39474	1.0000	0.6184	0.6158
39475	2.0000	1.2369	1.2315
39476	2.0000	1.2369	1.2315
39477	2.0000	1.2369	1.2315
39478	2.0000	1.2369	1.2315
39479	2.0000	1.2369	1.2315
39480	2.0000	1.2369	1.2315
39481	1.0000	0.6184	0.6158
39482	2.0000	1.2369	1.2315
39483	2.0000	1.2369	1.2315
39484	2.0000	1.2369	1.2315
39485	2.0000	1.2369	1.2315
39486	1.0000	0.6184	0.6158
39487	2.0000	1.2369	1.2315
39488	1.0000	0.6184	0.6158
39489	1.0000	0.6184	0.6158
39490	0.0000	0.0000	0.0000
39491	2.0000	1.2369	1.2315
39492	2.0000	1.2369	1.2315
39493	1.0000	0.6184	0.6158
39494	2.0000	1.2369	1.2315
39495	1.0000	0.6184	0.6158
39496	1.0000	0.6184	0.6158
39497	2.0000	1.2369	1.2315
39498	2.0000	1.2369	1.2315
39499	2.0000	1.2369	1.2315
39500	1.0000	0.6184	0.6158
39501	1.0000	0.6184	0.6158
39502	2.0000	1.2369	1.2315
39503	1.0000	0.6184	0.6158
39504	1.0000	0.6184	0.6158
39505	2.0000	1.2369	1.2315
39506	2.0000	1.2369	1.2315
39507	1.0000	0.6184	0.6158
39508	2.0000	1.2369	1.2315
39509	1.0000	0.6184	0.6158
39510	2.0000	1.2369	1.2315
39511	2.0000	1.2369	1.2315
39512	2.0000	1.2369	1.2315
39513	2.0000	1.2369	1.2315
39514	2.0000	1.2369	1.2315
39515	1.0000	0.6184	0.6158
39516	1.0000	0.6184	0.6158
39517	2.0000	1.2369	1.2315
39518	1.0000	0.6184	0.6158
39519	1.0000	0.6184	0.6158
39520	2.0000	1.2369	1.2315
39521	1.0000	0.6184	0.6158
39522	2.0000	1.2369	1.2315
39523	1.0000	0.6184	0.6158
39524	2.0000	1.2369	1.2315
39525	1.0000	0.6184	0.6158
39526	2.0000	1.2369	1.2315
39527	2.0000	1.2369	1.2315
39528	2.0000	1.2369	1.2315
39529	2.0000	1.2369	1.2315
39530	2.0000	1.2369	1.2315
39531	2.0000	1.2369	1.2315
39532	2.0000	1.2369	1.2315
39533	2.0000	1.2369	1.2315
39534	1.0000	0.6184	0.6158
39535	1.0000	0.6184	0.6158
39536	2.0000	1.2369	1.2315
39537	2.0000	1.2369	1.2315
39538	2.0000	1.2369	1.2315
39539	2.0000	1.2369	1.2315
39540	2.0000	1.2369	1.2315
39541	2.0000	1.2369	1.2315
39542	2.0000	1.2369	1.2315
39543	2.0000	1.2369	1.2315
39544	2.0000	1.2369	1.2315
39545	2.0000	1.2369	1.2315
39546	1.0000	0.6184	0.6158
39547	2.0000	1.2369	1.2315
39548	2.0000	1.2369	1.2315
39549	2.0000	1.2369	1.2315
39550	1.0000	0.6184	0.6158
39551	1.0000	0.6184	0.6158
39552	2.0000	1.2369	1.2315
39553	1.0000	0.6184	0.6158
39554	2.0000	1.2369	1.2315
39555	1.0000	0.6184	0.6158
39556	2.0000	1.2369	1.2315
39557	2.0000	1.2369	1.2315
39558	1.0000	0.6184	0.6158
39559	2.0000	1.2369	1.2315
39560	2.0000	1.2369	1.2315
39561	2.0000	1.2369	1.2315
39562	2.0000	1.2369	1.2315
39563	1.0000	0.6184	0.6158
39564	2.0000	1.2369	1.2315
39565	2.0000	1.2369	1.2315
39566	2.0000	1.2369	1.2315
39567	2.0000	1.2369	1.2315
39568	2.0000	1.2369	1.2315
39569	2.0000	1.2369	1.2315
39570	1.0000	0.6184	0.6158
39571	1.0000	0.6184	0.6158
39572	2.0000	1.2369	1.2315
39573	2.0000	1.2369	1.2315
39574	2.0000	1.2369	1.2315
39575	1.0000	0.6184	0.6158
39576	2.0000	1.2369	1.2315
39577	1.0000	0.6184	0.6158
39578	0.0000	0.0000	0.0000
39579	2.0000	1.2369	1.2315
39580	2.0000	1.2369	1.2315
39581	2.0000	1.2369	1.2315
39582	1.0000	0.6184	0.6158
39583	2.0000	1.2369	1.2315
39584	2.0000	1.2369	1.2315
39585	2.0000	1.2369	1.2315
39586	2.0000	1.2369	1.2315
39587	2.0000	1.2369	1.2315
39588	1.0000	0.6184	0.6158
39589	1.0000	0.6184	0.6158
39590	2.0000	1.2369	1.2315
39591	2.0000	1.2369	1.2315
39592	2.0000	1.2369	1.2315
39593	2.0000	1.2369	1.2315
39594	1.0000	0.6184	0.6158
39595	1.0000	0.6184	0.6158
39596	2.0000	1.2369	1.2315
39597	0.0000	0.0000	0.0000
39598	1.0000	0.6184	0.6158
39599	2.0000	1.2369	1.2315
39600	2.0000	1.2369	1.2315
39601	1.0000	0.6184	0.6158
39602	2.0000	1.2369	1.2315
39603	2.0000	1.2369	1.2315
39604	2.0000	1.2369	1.2315
39605	2.0000	1.2369	1.2315
39606	1.0000	0.6184	0.6158
39607	2.0000	1.2369	1.2315
39608	1.0000	0.6184	0.6158
39609	2.0000	1.2369	1.2315
39610	1.0000	0.6184	0.6158
39611	2.0000	1.2369	1.2315
39612	1.0000	0.6184	0.6158
39613	2.0000	1.2369	1.2315
39614	2.0000	1.2369	1.2315
39615	2.0000	1.2369	1.2315
39616	2.0000	1.2369	1.2315
39617	2.0000	1.2369	1.2315
39618	2.0000	1.2369	1.2315
39619	2.0000	1.2369	1.2315
39620	2.0000	1.2369	1.2315
39621	2.0000	1.2369	1.2315
39622	2.0000	1.2369	1.2315
39623	2.0000	1.2369	1.2315
39624	2.0000	1.2369	1.2315
39625	2.0000	1.2369	1.2315
39626	2.0000	1.2369	1.2315
39627	2.0000	1.2369	1.2315
39628	1.0000	0.6184	0.6158
39629	1.0000	0.6184	0.6158
39630	2.0000	1.2369	1.2315
39631	1.0000	0.6184	0.6158
39632	2.0000	1.2369	1.2315
39633	2.0000	1.2369	1.2315
39634	1.0000	0.6184	0.6158
39635	2.0000	1.2369	1.2315
39636	2.0000	1.2369	1.2315
39637	2.0000	1.2369	1.2315
39638	0.0000	0.0000	0.0000
39639	2.0000	1.2369	1.2315
39640	2.0000	1.2369	1.2315
39641	2.0000	1.2369	1.2315
39642	2.0000	1.2369	1.2315
39643	2.0000	1.2369	1.2315
39644	2.0000	1.2369	1.2315
39645	2.0000	1.2369	1.2315
39646	2.0000	1.2369	1.2315
39647	0.0000	0.0000	0.0000
39648	2.0000	1.2369	1.2315
39649	2.0000	1.2369	1.2315
39650	2.0000	1.2369	1.2315
39651	2.0000	1.2369	1.2315
39652	2.0000	1.2369	1.2315
39653	2.0000	1.2369	1.2315
39654	2.0000	1.2369	1.2315
39655	2.0000	1.2369	1.2315
39656	2.0000	1.2369	1.2315
39657	1.0000	0.6184	0.6158
39658	2.0000	1.2369	1.2315
39659	2.0000	1.2369	1.2315
39660	1.0000	0.6184	0.6158
39661	2.0000	1.2369	1.2315
39662	1.0000	0.6184	0.6158
39663	1.0000	0.6184	0.6158
39664	2.0000	1.2369	1.2315
39665	2.0000	1.2369	1.2315
39666	1.0000	0.6184	0.6158
39667	1.0000	0.6184	0.6158
39668	2.0000	1.2369	1.2315
39669	2.0000	1.2369	1.2315
39670	1.0000	0.6184	0.6158
39671	2.0000	1.2369	1.2315
39672	2.0000	1.2369	1.2315
39673	2.0000	1.2369	1.2315
39674	1.0000	0.6184	0.6158
39675	2.0000	1.2369	1.2315
39676	2.0000	1.2369	1.2315
39677	1.0000	0.6184	0.6158
39678	1.0000	0.6184	0.6158
39679	1.0000	0.6184	0.6158
39680	2.0000	1.2369	1.2315
39681	2.0000	1.2369	1.2315
39682	2.0000	1.2369	1.2315
39683	1.0000	0.6184	0.6158
39684	2.0000	1.2369	1.2315
39685	2.0000	1.2369	1.2315
39686	2.0000	1.2369	1.2315
39687	2.0000	1.2369	1.2315
39688	2.0000	1.2369	1.2315
39689	2.0000	1.2369	1.2315
39690	2.0000	1.2369	1.2315
39691	2.0000	1.2369	1.2315
39692	2.0000	1.2369	1.2315
39693	1.0000	0.6184	0.6158
39694	2.0000	1.2369	1.2315
39695	2.0000	1.2369	1.2315
39696	2.0000	1.2369	1.2315
39697	1.0000	0.6184	0.6158
39698	2.0000	1.2369	1.2315
39699	2.0000	1.2369	1.2315
39700	1.0000	0.6184	0.6158
39701	2.0000	1.2369	1.2315
39702	2.0000	1.2369	1.2315
39703	1.0000	0.6184	0.6158
39704	2.0000	1.2369	1.2315
39705	2.0000	1.2369	1.2315
39706	2.0000	1.2369	1.2315
39707	2.0000	1.2369	1.2315
39708	2.0000	1.2369	1.2315
39709	2.0000	1.2369	1.2315
39710	2.0000	1.2369	1.2315
39711	0.0000	0.0000	0.0000
39712	2.0000	1.2369	1.2315
39713	2.0000	1.2369	1.2315
39714	2.0000	1.2369	1.2315
39715	2.0000	1.2369	1.2315
39716	1.0000	0.6184	0.6158
39717	0.0000	0.0000	0.0000
39718	2.0000	1.2369	1.2315
39719	1.0000	0.6184	0.6158
39720	1.0000	0.6184	0.6158
39721	2.0000	1.2369	1.2315
39722	2.0000	1.2369	1.2315
39723	2.0000	1.2369	1.2315
39724	2.0000	1.2369	1.2315
39725	2.0000	1.2369	1.2315
39726	2.0000	1.2369	1.2315
39727	2.0000	1.2369	1.2315
39728	1.0000	0.6184	0.6158
39729	1.0000	0.6184	0.6158
39730	2.0000	1.2369	1.2315
39731	2.0000	1.2369	1.2315
39732	2.0000	1.2369	1.2315
39733	2.0000	1.2369	1.2315
39734	0.0000	0.0000	0.0000
39735	2.0000	1.2369	1.2315
39736	2.0000	1.2369	1.2315
39737	2.0000	1.2369	1.2315
39738	2.0000	1.2369	1.2315
39739	2.0000	1.2369	1.2315
39740	2.0000	1.2369	1.2315
39741	1.0000	0.6184	0.6158
39742	2.0000	1.2369	1.2315
39743	1.0000	0.6184	0.6158
39744	2.0000	1.2369	1.2315
39745	2.0000	1.2369	1.2315
39746	2.0000	1.2369	1.2315
39747	1.0000	0.6184	0.6158
39748	2.0000	1.2369	1.2315
39749	2.0000	1.2369	1.2315
39750	2.0000	1.2369	1.2315
39751	0.0000	0.0000	0.0000
39752	2.0000	1.2369	1.2315
39753	2.0000	1.2369	1.2315
39754	2.0000	1.2369	1.2315
39755	2.0000	1.2369	1.2315
39756	2.0000	1.2369	1.2315
39757	2.0000	1.2369	1.2315
39758	1.0000	0.6184	0.6158
39759	2.0000	1.2369	1.2315
39760	1.0000	0.6184	0.6158
39761	0.0000	0.0000	0.0000
39762	2.0000	1.2369	1.2315
39763	2.0000	1.2369	1.2315
39764	1.0000	0.6184	0.6158
39765	2.0000	1.2369	1.2315
39766	2.0000	1.2369	1.2315
39767	2.0000	1.2369	1.2315
39768	2.0000	1.2369	1.2315
39769	1.0000	0.6184	0.6158
39770	1.0000	0.6184	0.6158
39771	2.0000	1.2369	1.2315
39772	2.0000	1.2369	1.2315
39773	1.0000	0.6184	0.6158
39774	2.0000	1.2369	1.2315
39775	1.0000	0.6184	0.6158
39776	1.0000	0.6184	0.6158
39777	2.0000	1.2369	1.2315
39778	2.0000	1.2369	1.2315
39779	2.0000	1.2369	1.2315
39780	2.0000	1.2369	1.2315
39781	2.0000	1.2369	1.2315
39782	2.0000	1.2369	1.2315
39783	2.0000	1.2369	1.2315
39784	2.0000	1.2369	1.2315
39785	0.0000	0.0000	0.0000
39786	1.0000	0.6184	0.6158
39787	0.0000	0.0000	0.0000
39788	2.0000	1.2369	1.2315
39789	2.0000	1.2369	1.2315
39790	2.0000	1.2369	1.2315
39791	1.0000	0.6184	0.6158
39792	2.0000	1.2369	1.2315
39793	1.0000	0.6184	0.6158
39794	1.0000	0.6184	0.6158
39795	2.0000	1.2369	1.2315
39796	1.0000	0.6184	0.6158
39797	2.0000	1.2369	1.2315
39798	2.0000	1.2369	1.2315
39799	1.0000	0.6184	0.6158
39800	1.0000	0.6184	0.6158
39801	1.0000	0.6184	0.6158
39802	2.0000	1.2369	1.2315
39803	1.0000	0.6184	0.6158
39804	1.0000	0.6184	0.6158
39805	2.0000	1.2369	1.2315
39806	2.0000	1.2369	1.2315
39807	2.0000	1.2369	1.2315
39808	2.0000	1.2369	1.2315
39809	2.0000	1.2369	1.2315
39810	1.0000	0.6184	0.6158
39811	2.0000	1.2369	1.2315
39812	2.0000	1.2369	1.2315
39813	2.0000	1.2369	1.2315
39814	1.0000	0.6184	0.6158
39815	2.0000	1.2369	1.2315
39816	2.0000	1.2369	1.2315
39817	1.0000	0.6184	0.6158
39818	2.0000	1.2369	1.2315
39819	2.0000	1.2369	1.2315
39820	2.0000	1.2369	1.2315
39821	1.0000	0.6184	0.6158
39822	1.0000	0.6184	0.6158
39823	1.0000	0.6184	0.6158
39824	2.0000	1.2369	1.2315
39825	2.0000	1.2369	1.2315
39826	1.0000	0.6184	0.6158
39827	1.0000	0.6184	0.6158
39828	2.0000	1.2369	1.2315
39829	2.0000	1.2369	1.2315
39830	2.0000	1.2369	1.2315
39831	2.0000	1.2369	1.2315
39832	2.0000	1.2369	1.2315
39833	1.0000	0.6184	0.6158
39834	2.0000	1.2369	1.2315
39835	2.0000	1.2369	1.2315
39836	2.0000	1.2369	1.2315
39837	2.0000	1.2369	1.2315
39838	2.0000	1.2369	1.2315
39839	0.0000	0.0000	0.0000
39840	2.0000	1.2369	1.2315
39841	1.0000	0.6184	0.6158
39842	2.0000	1.2369	1.2315
39843	1.0000	0.6184	0.6158
39844	2.0000	1.2369	1.2315
39845	1.0000	0.6184	0.6158
39846	1.0000	0.6184	0.6158
39847	2.0000	1.2369	1.2315
39848	1.0000	0.6184	0.6158
39849	1.0000	0.6184	0.6158
39850	2.0000	1.2369	1.2315
39851	2.0000	1.2369	1.2315
39852	2.0000	1.2369	1.2315
39853	1.0000	0.6184	0.6158
39854	1.0000	0.6184	0.6158
39855	2.0000	1.2369	1.2315
39856	1.0000	0.6184	0.6158
39857	2.0000	1.2369	1.2315
39858	2.0000	1.2369	1.2315
39859	2.0000	1.2369	1.2315
39860	2.0000	1.2369	1.2315
39861	2.0000	1.2369	1.2315
39862	1.0000	0.6184	0.6158
39863	2.0000	1.2369	1.2315
39864	2.0000	1.2369	1.2315
39865	0.0000	0.0000	0.0000
39866	1.0000	0.6184	0.6158
39867	2.0000	1.2369	1.2315
39868	2.0000	1.2369	1.2315
39869	2.0000	1.2369	1.2315
39870	2.0000	1.2369	1.2315
39871	2.0000	1.2369	1.2315
39872	2.0000	1.2369	1.2315
39873	1.0000	0.6184	0.6158
39874	1.0000	0.6184	0.6158
39875	2.0000	1.2369	1.2315
39876	2.0000	1.2369	1.2315
39877	2.0000	1.2369	1.2315
39878	2.0000	1.2369	1.2315
39879	2.0000	1.2369	1.2315
39880	2.0000	1.2369	1.2315
39881	2.0000	1.2369	1.2315
39882	1.0000	0.6184	0.6158
39883	2.0000	1.2369	1.2315
39884	1.0000	0.6184	0.6158
39885	1.0000	0.6184	0.6158
39886	1.0000	0.6184	0.6158
39887	2.0000	1.2369	1.2315
39888	2.0000	1.2369	1.2315
39889	2.0000	1.2369	1.2315
39890	2.0000	1.2369	1.2315
39891	2.0000	1.2369	1.2315
39892	1.0000	0.6184	0.6158
39893	2.0000	1.2369	1.2315
39894	2.0000	1.2369	1.2315
39895	2.0000	1.2369	1.2315
39896	2.0000	1.2369	1.2315
39897	2.0000	1.2369	1.2315
39898	2.0000	1.2369	1.2315
39899	2.0000	1.2369	1.2315
39900	1.0000	0.6184	0.6158
39901	2.0000	1.2369	1.2315
39902	0.0000	0.0000	0.0000
39903	2.0000	1.2369	1.2315
39904	2.0000	1.2369	1.2315
39905	2.0000	1.2369	1.2315
39906	2.0000	1.2369	1.2315
39907	2.0000	1.2369	1.2315
39908	2.0000	1.2369	1.2315
39909	2.0000	1.2369	1.2315
39910	1.0000	0.6184	0.6158
39911	2.0000	1.2369	1.2315
39912	2.0000	1.2369	1.2315
39913	2.0000	1.2369	1.2315
39914	2.0000	1.2369	1.2315
39915	2.0000	1.2369	1.2315
39916	2.0000	1.2369	1.2315
39917	1.0000	0.6184	0.6158
39918	2.0000	1.2369	1.2315
39919	1.0000	0.6184	0.6158
39920	2.0000	1.2369	1.2315
39921	2.0000	1.2369	1.2315
39922	2.0000	1.2369	1.2315
39923	2.0000	1.2369	1.2315
39924	2.0000	1.2369	1.2315
39925	2.0000	1.2369	1.2315
39926	2.0000	1.2369	1.2315
39927	2.0000	1.2369	1.2315
39928	2.0000	1.2369	1.2315
39929	0.0000	0.0000	0.0000
39930	2.0000	1.2369	1.2315
39931	2.0000	1.2369	1.2315
39932	2.0000	1.2369	1.2315
39933	2.0000	1.2369	1.2315
39934	2.0000	1.2369	1.2315
39935	2.0000	1.2369	1.2315
39936	2.0000	1.2369	1.2315
39937	1.0000	0.6184	0.6158
39938	2.0000	1.2369	1.2315
39939	2.0000	1.2369	1.2315
39940	2.0000	1.2369	1.2315
39941	2.0000	1.2369	1.2315
39942	2.0000	1.2369	1.2315
39943	2.0000	1.2369	1.2315
39944	2.0000	1.2369	1.2315
39945	2.0000	1.2369	1.2315
39946	2.0000	1.2369	1.2315
39947	2.0000	1.2369	1.2315
39948	2.0000	1.2369	1.2315
39949	2.0000	1.2369	1.2315
39950	2.0000	1.2369	1.2315
39951	2.0000	1.2369	1.2315
39952	1.0000	0.6184	0.6158
39953	2.0000	1.2369	1.2315
39954	2.0000	1.2369	1.2315
39955	2.0000	1.2369	1.2315
39956	2.0000	1.2369	1.2315
39957	2.0000	1.2369	1.2315
39958	1.0000	0.6184	0.6158
39959	2.0000	1.2369	1.2315
39960	1.0000	0.6184	0.6158
39961	2.0000	1.2369	1.2315
39962	1.0000	0.6184	0.6158
39963	1.0000	0.6184	0.6158
39964	2.0000	1.2369	1.2315
39965	2.0000	1.2369	1.2315
39966	2.0000	1.2369	1.2315
39967	2.0000	1.2369	1.2315
39968	1.0000	0.6184	0.6158
39969	2.0000	1.2369	1.2315
39970	1.0000	0.6184	0.6158
39971	2.0000	1.2369	1.2315
39972	2.0000	1.2369	1.2315
39973	1.0000	0.6184	0.6158
39974	1.0000	0.6184	0.6158
39975	1.0000	0.6184	0.6158
39976	2.0000	1.2369	1.2315
39977	1.0000	0.6184	0.6158
39978	2.0000	1.2369	1.2315
39979	1.0000	0.6184	0.6158
39980	1.0000	0.6184	0.6158
39981	2.0000	1.2369	1.2315
39982	2.0000	1.2369	1.2315
39983	2.0000	1.2369	1.2315
39984	0.0000	0.0000	0.0000
39985	2.0000	1.2369	1.2315
39986	2.0000	1.2369	1.2315
39987	1.0000	0.6184	0.6158
39988	2.0000	1.2369	1.2315
39989	2.0000	1.2369	1.2315
39990	2.0000	1.2369	1.2315
39991	1.0000	0.6184	0.6158
39992	1.0000	0.6184	0.6158
39993	2.0000	1.2369	1.2315
39994	1.0000	0.6184	0.6158
39995	0.0000	0.0000	0.0000
39996	2.0000	1.2369	1.2315
39997	1.0000	0.6184	0.6158
39998	2.0000	1.2369	1.2315
39999	2.0000	1.2369	1.2315
40000	1.0000	0.6184	0.6158
40001	0.0000	0.0000	0.0000
40002	2.0000	1.2369	1.2315
40003	2.0000	1.2369	1.2315
40004	2.0000	1.2369	1.2315
40005	2.0000	1.2369	1.2315
40006	1.0000	0.6184	0.6158
40007	1.0000	0.6184	0.6158
40008	2.0000	1.2369	1.2315
40009	1.0000	0.6184	0.6158
40010	2.0000	1.2369	1.2315
40011	2.0000	1.2369	1.2315
40012	1.0000	0.6184	0.6158
40013	2.0000	1.2369	1.2315
40014	2.0000	1.2369	1.2315
40015	1.0000	0.6184	0.6158
40016	2.0000	1.2369	1.2315
40017	2.0000	1.2369	1.2315
40018	2.0000	1.2369	1.2315
40019	0.0000	0.0000	0.0000
40020	2.0000	1.2369	1.2315
40021	2.0000	1.2369	1.2315
40022	1.0000	0.6184	0.6158
40023	2.0000	1.2369	1.2315
40024	2.0000	1.2369	1.2315
40025	2.0000	1.2369	1.2315
40026	1.0000	0.6184	0.6158
40027	2.0000	1.2369	1.2315
40028	2.0000	1.2369	1.2315
40029	2.0000	1.2369	1.2315
40030	1.0000	0.6184	0.6158
40031	1.0000	0.6184	0.6158
40032	2.0000	1.2369	1.2315
40033	2.0000	1.2369	1.2315
40034	1.0000	0.6184	0.6158
40035	2.0000	1.2369	1.2315
40036	1.0000	0.6184	0.6158
40037	1.0000	0.6184	0.6158
40038	2.0000	1.2369	1.2315
40039	2.0000	1.2369	1.2315
40040	1.0000	0.6184	0.6158
40041	1.0000	0.6184	0.6158
40042	0.0000	0.0000	0.0000
40043	2.0000	1.2369	1.2315
40044	2.0000	1.2369	1.2315
40045	2.0000	1.2369	1.2315
40046	2.0000	1.2369	1.2315
40047	1.0000	0.6184	0.6158
40048	2.0000	1.2369	1.2315
40049	2.0000	1.2369	1.2315
40050	1.0000	0.6184	0.6158
40051	2.0000	1.2369	1.2315
40052	2.0000	1.2369	1.2315
40053	2.0000	1.2369	1.2315
40054	2.0000	1.2369	1.2315
40055	2.0000	1.2369	1.2315
40056	2.0000	1.2369	1.2315
40057	2.0000	1.2369	1.2315
40058	2.0000	1.2369	1.2315
40059	1.0000	0.6184	0.6158
40060	1.0000	0.6184	0.6158
40061	2.0000	1.2369	1.2315
40062	2.0000	1.2369	1.2315
40063	2.0000	1.2369	1.2315
40064	2.0000	1.2369	1.2315
40065	1.0000	0.6184	0.6158
40066	2.0000	1.2369	1.2315
40067	2.0000	1.2369	1.2315
40068	2.0000	1.2369	1.2315
40069	1.0000	0.6184	0.6158
40070	2.0000	1.2369	1.2315
40071	2.0000	1.2369	1.2315
40072	2.0000	1.2369	1.2315
40073	2.0000	1.2369	1.2315
40074	2.0000	1.2369	1.2315
40075	2.0000	1.2369	1.2315
40076	2.0000	1.2369	1.2315
40077	1.0000	0.6184	0.6158
40078	2.0000	1.2369	1.2315
40079	2.0000	1.2369	1.2315
40080	2.0000	1.2369	1.2315
40081	0.0000	0.0000	0.0000
40082	2.0000	1.2369	1.2315
40083	2.0000	1.2369	1.2315
40084	1.0000	0.6184	0.6158
40085	2.0000	1.2369	1.2315
40086	1.0000	0.6184	0.6158
40087	2.0000	1.2369	1.2315
40088	2.0000	1.2369	1.2315
40089	2.0000	1.2369	1.2315
40090	2.0000	1.2369	1.2315
40091	1.0000	0.6184	0.6158
40092	1.0000	0.6184	0.6158
40093	1.0000	0.6184	0.6158
40094	2.0000	1.2369	1.2315
40095	2.0000	1.2369	1.2315
40096	1.0000	0.6184	0.6158
40097	2.0000	1.2369	1.2315
40098	2.0000	1.2369	1.2315
40099	2.0000	1.2369	1.2315
40100	2.0000	1.2369	1.2315
40101	1.0000	0.6184	0.6158
40102	1.0000	0.6184	0.6158
40103	2.0000	1.2369	1.2315
40104	2.0000	1.2369	1.2315
40105	2.0000	1.2369	1.2315
40106	2.0000	1.2369	1.2315
40107	2.0000	1.2369	1.2315
40108	2.0000	1.2369	1.2315
40109	2.0000	1.2369	1.2315
40110	2.0000	1.2369	1.2315
40111	2.0000	1.2369	1.2315
40112	2.0000	1.2369	1.2315
40113	2.0000	1.2369	1.2315
40114	2.0000	1.2369	1.2315
40115	1.0000	0.6184	0.6158
40116	1.0000	0.6184	0.6158
40117	2.0000	1.2369	1.2315
40118	2.0000	1.2369	1.2315
40119	2.0000	1.2369	1.2315
40120	2.0000	1.2369	1.2315
40121	2.0000	1.2369	1.2315
40122	2.0000	1.2369	1.2315
40123	2.0000	1.2369	1.2315
40124	2.0000	1.2369	1.2315
40125	1.0000	0.6184	0.6158
40126	0.0000	0.0000	0.0000
40127	2.0000	1.2369	1.2315
40128	1.0000	0.6184	0.6158
40129	1.0000	0.6184	0.6158
40130	1.0000	0.6184	0.6158
40131	2.0000	1.2369	1.2315
40132	2.0000	1.2369	1.2315
40133	0.0000	0.0000	0.0000
40134	2.0000	1.2369	1.2315
40135	1.0000	0.6184	0.6158
40136	0.0000	0.0000	0.0000
40137	2.0000	1.2369	1.2315
40138	1.0000	0.6184	0.6158
40139	2.0000	1.2369	1.2315
40140	2.0000	1.2369	1.2315
40141	2.0000	1.2369	1.2315
40142	2.0000	1.2369	1.2315
40143	2.0000	1.2369	1.2315
40144	2.0000	1.2369	1.2315
40145	2.0000	1.2369	1.2315
40146	2.0000	1.2369	1.2315
40147	2.0000	1.2369	1.2315
40148	2.0000	1.2369	1.2315
40149	2.0000	1.2369	1.2315
40150	1.0000	0.6184	0.6158
40151	1.0000	0.6184	0.6158
40152	1.0000	0.6184	0.6158
40153	2.0000	1.2369	1.2315
40154	2.0000	1.2369	1.2315
40155	2.0000	1.2369	1.2315
40156	2.0000	1.2369	1.2315
40157	2.0000	1.2369	1.2315
40158	2.0000	1.2369	1.2315
40159	2.0000	1.2369	1.2315
40160	2.0000	1.2369	1.2315
40161	2.0000	1.2369	1.2315
40162	1.0000	0.6184	0.6158
40163	2.0000	1.2369	1.2315
40164	2.0000	1.2369	1.2315
40165	2.0000	1.2369	1.2315
40166	1.0000	0.6184	0.6158
40167	2.0000	1.2369	1.2315
40168	2.0000	1.2369	1.2315
40169	2.0000	1.2369	1.2315
40170	1.0000	0.6184	0.6158
40171	1.0000	0.6184	0.6158
40172	2.0000	1.2369	1.2315
40173	1.0000	0.6184	0.6158
40174	2.0000	1.2369	1.2315
40175	2.0000	1.2369	1.2315
40176	1.0000	0.6184	0.6158
40177	2.0000	1.2369	1.2315
40178	2.0000	1.2369	1.2315
40179	2.0000	1.2369	1.2315
40180	1.0000	0.6184	0.6158
40181	2.0000	1.2369	1.2315
40182	2.0000	1.2369	1.2315
40183	2.0000	1.2369	1.2315
40184	2.0000	1.2369	1.2315
40185	2.0000	1.2369	1.2315
40186	2.0000	1.2369	1.2315
40187	2.0000	1.2369	1.2315
40188	2.0000	1.2369	1.2315
40189	2.0000	1.2369	1.2315
40190	2.0000	1.2369	1.2315
40191	1.0000	0.6184	0.6158
40192	2.0000	1.2369	1.2315
40193	2.0000	1.2369	1.2315
40194	1.0000	0.6184	0.6158
40195	1.0000	0.6184	0.6158
40196	2.0000	1.2369	1.2315
40197	2.0000	1.2369	1.2315
40198	2.0000	1.2369	1.2315
40199	2.0000	1.2369	1.2315
40200	2.0000	1.2369	1.2315
40201	2.0000	1.2369	1.2315
40202	1.0000	0.6184	0.6158
40203	2.0000	1.2369	1.2315
40204	2.0000	1.2369	1.2315
40205	1.0000	0.6184	0.6158
40206	2.0000	1.2369	1.2315
40207	2.0000	1.2369	1.2315
