Tree	MatchingCluster	MatchingCluster_toYuleAvg	MatchingCluster_toUnifAvg
40338	2.0000	0.6042	0.5908
40339	3.0000	0.9063	0.8863
40340	4.0000	1.2085	1.1817
40341	3.0000	0.9063	0.8863
40342	2.0000	0.6042	0.5908
40343	2.0000	0.6042	0.5908
40344	2.0000	0.6042	0.5908
40345	3.0000	0.9063	0.8863
40346	3.0000	0.9063	0.8863
40347	4.0000	1.2085	1.1817
40348	0.0000	0.0000	0.0000
40349	3.0000	0.9063	0.8863
40350	6.0000	1.8127	1.7725
40351	3.0000	0.9063	0.8863
40352	3.0000	0.9063	0.8863
40353	2.0000	0.6042	0.5908
40354	3.0000	0.9063	0.8863
40355	3.0000	0.9063	0.8863
40356	2.0000	0.6042	0.5908
40357	3.0000	0.9063	0.8863
40358	3.0000	0.9063	0.8863
40359	4.0000	1.2085	1.1817
40360	3.0000	0.9063	0.8863
40361	3.0000	0.9063	0.8863
40362	3.0000	0.9063	0.8863
40363	3.0000	0.9063	0.8863
40364	3.0000	0.9063	0.8863
40365	3.0000	0.9063	0.8863
40366	3.0000	0.9063	0.8863
40367	3.0000	0.9063	0.8863
40368	4.0000	1.2085	1.1817
40369	0.0000	0.0000	0.0000
40370	6.0000	1.8127	1.7725
40371	3.0000	0.9063	0.8863
40372	3.0000	0.9063	0.8863
40373	3.0000	0.9063	0.8863
40374	6.0000	1.8127	1.7725
40375	0.0000	0.0000	0.0000
40376	6.0000	1.8127	1.7725
40377	3.0000	0.9063	0.8863
40378	3.0000	0.9063	0.8863
40379	4.0000	1.2085	1.1817
40380	3.0000	0.9063	0.8863
40381	3.0000	0.9063	0.8863
40382	3.0000	0.9063	0.8863
40383	2.0000	0.6042	0.5908
40384	6.0000	1.8127	1.7725
40385	2.0000	0.6042	0.5908
40386	4.0000	1.2085	1.1817
40387	3.0000	0.9063	0.8863
40388	3.0000	0.9063	0.8863
40389	2.0000	0.6042	0.5908
40390	4.0000	1.2085	1.1817
40391	4.0000	1.2085	1.1817
40392	4.0000	1.2085	1.1817
40393	3.0000	0.9063	0.8863
40394	2.0000	0.6042	0.5908
40395	4.0000	1.2085	1.1817
40396	3.0000	0.9063	0.8863
40397	6.0000	1.8127	1.7725
40398	3.0000	0.9063	0.8863
40399	3.0000	0.9063	0.8863
40400	4.0000	1.2085	1.1817
40401	2.0000	0.6042	0.5908
40402	3.0000	0.9063	0.8863
40403	4.0000	1.2085	1.1817
40404	3.0000	0.9063	0.8863
40405	4.0000	1.2085	1.1817
40406	4.0000	1.2085	1.1817
40407	2.0000	0.6042	0.5908
40408	3.0000	0.9063	0.8863
40409	4.0000	1.2085	1.1817
40410	4.0000	1.2085	1.1817
40411	3.0000	0.9063	0.8863
40412	4.0000	1.2085	1.1817
40413	2.0000	0.6042	0.5908
40414	3.0000	0.9063	0.8863
40415	3.0000	0.9063	0.8863
40416	2.0000	0.6042	0.5908
40417	3.0000	0.9063	0.8863
40418	3.0000	0.9063	0.8863
40419	4.0000	1.2085	1.1817
40420	3.0000	0.9063	0.8863
40421	0.0000	0.0000	0.0000
40422	6.0000	1.8127	1.7725
40423	4.0000	1.2085	1.1817
40424	4.0000	1.2085	1.1817
40425	3.0000	0.9063	0.8863
40426	3.0000	0.9063	0.8863
40427	4.0000	1.2085	1.1817
40428	4.0000	1.2085	1.1817
40429	3.0000	0.9063	0.8863
40430	3.0000	0.9063	0.8863
40431	2.0000	0.6042	0.5908
40432	3.0000	0.9063	0.8863
40433	4.0000	1.2085	1.1817
40434	3.0000	0.9063	0.8863
40435	4.0000	1.2085	1.1817
40436	2.0000	0.6042	0.5908
40437	4.0000	1.2085	1.1817
40438	3.0000	0.9063	0.8863
40439	3.0000	0.9063	0.8863
40440	4.0000	1.2085	1.1817
40441	4.0000	1.2085	1.1817
40442	3.0000	0.9063	0.8863
40443	3.0000	0.9063	0.8863
40444	3.0000	0.9063	0.8863
40445	2.0000	0.6042	0.5908
40446	3.0000	0.9063	0.8863
40447	3.0000	0.9063	0.8863
40448	3.0000	0.9063	0.8863
40449	4.0000	1.2085	1.1817
40450	3.0000	0.9063	0.8863
40451	4.0000	1.2085	1.1817
40452	3.0000	0.9063	0.8863
40453	3.0000	0.9063	0.8863
40454	2.0000	0.6042	0.5908
40455	4.0000	1.2085	1.1817
40456	3.0000	0.9063	0.8863
40457	4.0000	1.2085	1.1817
40458	3.0000	0.9063	0.8863
40459	3.0000	0.9063	0.8863
40460	4.0000	1.2085	1.1817
40461	3.0000	0.9063	0.8863
40462	3.0000	0.9063	0.8863
40463	6.0000	1.8127	1.7725
40464	3.0000	0.9063	0.8863
40465	3.0000	0.9063	0.8863
40466	3.0000	0.9063	0.8863
40467	4.0000	1.2085	1.1817
40468	3.0000	0.9063	0.8863
40469	3.0000	0.9063	0.8863
40470	3.0000	0.9063	0.8863
40471	3.0000	0.9063	0.8863
40472	3.0000	0.9063	0.8863
40473	2.0000	0.6042	0.5908
40474	4.0000	1.2085	1.1817
40475	3.0000	0.9063	0.8863
40476	4.0000	1.2085	1.1817
40477	3.0000	0.9063	0.8863
40478	2.0000	0.6042	0.5908
40479	3.0000	0.9063	0.8863
40480	3.0000	0.9063	0.8863
40481	3.0000	0.9063	0.8863
40482	4.0000	1.2085	1.1817
40483	3.0000	0.9063	0.8863
40484	3.0000	0.9063	0.8863
40485	3.0000	0.9063	0.8863
40486	3.0000	0.9063	0.8863
40487	4.0000	1.2085	1.1817
40488	3.0000	0.9063	0.8863
40489	2.0000	0.6042	0.5908
40490	3.0000	0.9063	0.8863
40491	4.0000	1.2085	1.1817
40492	3.0000	0.9063	0.8863
40493	4.0000	1.2085	1.1817
40494	4.0000	1.2085	1.1817
40495	3.0000	0.9063	0.8863
40496	3.0000	0.9063	0.8863
40497	3.0000	0.9063	0.8863
40498	2.0000	0.6042	0.5908
40499	4.0000	1.2085	1.1817
40500	0.0000	0.0000	0.0000
40501	3.0000	0.9063	0.8863
40502	3.0000	0.9063	0.8863
40503	4.0000	1.2085	1.1817
40504	2.0000	0.6042	0.5908
40505	3.0000	0.9063	0.8863
40506	3.0000	0.9063	0.8863
40507	3.0000	0.9063	0.8863
40508	3.0000	0.9063	0.8863
40509	2.0000	0.6042	0.5908
40510	3.0000	0.9063	0.8863
40511	4.0000	1.2085	1.1817
40512	2.0000	0.6042	0.5908
40513	3.0000	0.9063	0.8863
40514	4.0000	1.2085	1.1817
40515	6.0000	1.8127	1.7725
40516	6.0000	1.8127	1.7725
40517	4.0000	1.2085	1.1817
40518	3.0000	0.9063	0.8863
40519	6.0000	1.8127	1.7725
40520	6.0000	1.8127	1.7725
40521	4.0000	1.2085	1.1817
40522	3.0000	0.9063	0.8863
40523	2.0000	0.6042	0.5908
40524	0.0000	0.0000	0.0000
40525	4.0000	1.2085	1.1817
40526	4.0000	1.2085	1.1817
40527	3.0000	0.9063	0.8863
40528	3.0000	0.9063	0.8863
40529	4.0000	1.2085	1.1817
40530	4.0000	1.2085	1.1817
40531	3.0000	0.9063	0.8863
40532	3.0000	0.9063	0.8863
40533	3.0000	0.9063	0.8863
40534	6.0000	1.8127	1.7725
40535	3.0000	0.9063	0.8863
40536	3.0000	0.9063	0.8863
40537	3.0000	0.9063	0.8863
40538	4.0000	1.2085	1.1817
40539	3.0000	0.9063	0.8863
40540	4.0000	1.2085	1.1817
40541	3.0000	0.9063	0.8863
40542	4.0000	1.2085	1.1817
40543	3.0000	0.9063	0.8863
40544	3.0000	0.9063	0.8863
40545	4.0000	1.2085	1.1817
40546	3.0000	0.9063	0.8863
40547	3.0000	0.9063	0.8863
40548	3.0000	0.9063	0.8863
40549	4.0000	1.2085	1.1817
40550	3.0000	0.9063	0.8863
40551	3.0000	0.9063	0.8863
40552	3.0000	0.9063	0.8863
40553	2.0000	0.6042	0.5908
40554	3.0000	0.9063	0.8863
40555	3.0000	0.9063	0.8863
40556	4.0000	1.2085	1.1817
40557	3.0000	0.9063	0.8863
40558	4.0000	1.2085	1.1817
40559	2.0000	0.6042	0.5908
40560	4.0000	1.2085	1.1817
40561	3.0000	0.9063	0.8863
40562	3.0000	0.9063	0.8863
40563	4.0000	1.2085	1.1817
40564	2.0000	0.6042	0.5908
40565	0.0000	0.0000	0.0000
40566	4.0000	1.2085	1.1817
40567	3.0000	0.9063	0.8863
40568	3.0000	0.9063	0.8863
40569	2.0000	0.6042	0.5908
40570	2.0000	0.6042	0.5908
40571	4.0000	1.2085	1.1817
40572	0.0000	0.0000	0.0000
40573	3.0000	0.9063	0.8863
40574	4.0000	1.2085	1.1817
40575	4.0000	1.2085	1.1817
40576	6.0000	1.8127	1.7725
40577	4.0000	1.2085	1.1817
40578	3.0000	0.9063	0.8863
40579	4.0000	1.2085	1.1817
40580	3.0000	0.9063	0.8863
40581	2.0000	0.6042	0.5908
40582	3.0000	0.9063	0.8863
40583	3.0000	0.9063	0.8863
40584	2.0000	0.6042	0.5908
40585	4.0000	1.2085	1.1817
40586	3.0000	0.9063	0.8863
40587	3.0000	0.9063	0.8863
40588	6.0000	1.8127	1.7725
40589	3.0000	0.9063	0.8863
40590	4.0000	1.2085	1.1817
40591	2.0000	0.6042	0.5908
40592	3.0000	0.9063	0.8863
40593	3.0000	0.9063	0.8863
40594	2.0000	0.6042	0.5908
40595	6.0000	1.8127	1.7725
40596	4.0000	1.2085	1.1817
40597	4.0000	1.2085	1.1817
40598	4.0000	1.2085	1.1817
40599	3.0000	0.9063	0.8863
40600	3.0000	0.9063	0.8863
40601	3.0000	0.9063	0.8863
40602	3.0000	0.9063	0.8863
40603	6.0000	1.8127	1.7725
40604	6.0000	1.8127	1.7725
40605	4.0000	1.2085	1.1817
40606	2.0000	0.6042	0.5908
40607	3.0000	0.9063	0.8863
40608	0.0000	0.0000	0.0000
40609	6.0000	1.8127	1.7725
40610	3.0000	0.9063	0.8863
40611	4.0000	1.2085	1.1817
40612	3.0000	0.9063	0.8863
40613	4.0000	1.2085	1.1817
40614	3.0000	0.9063	0.8863
40615	3.0000	0.9063	0.8863
40616	2.0000	0.6042	0.5908
40617	3.0000	0.9063	0.8863
40618	3.0000	0.9063	0.8863
40619	3.0000	0.9063	0.8863
40620	4.0000	1.2085	1.1817
40621	4.0000	1.2085	1.1817
40622	3.0000	0.9063	0.8863
40623	3.0000	0.9063	0.8863
40624	4.0000	1.2085	1.1817
40625	3.0000	0.9063	0.8863
40626	4.0000	1.2085	1.1817
40627	3.0000	0.9063	0.8863
40628	3.0000	0.9063	0.8863
40629	3.0000	0.9063	0.8863
40630	4.0000	1.2085	1.1817
40631	3.0000	0.9063	0.8863
40632	2.0000	0.6042	0.5908
40633	3.0000	0.9063	0.8863
40634	2.0000	0.6042	0.5908
40635	3.0000	0.9063	0.8863
40636	3.0000	0.9063	0.8863
40637	2.0000	0.6042	0.5908
40638	3.0000	0.9063	0.8863
40639	3.0000	0.9063	0.8863
40640	4.0000	1.2085	1.1817
40641	3.0000	0.9063	0.8863
40642	6.0000	1.8127	1.7725
40643	3.0000	0.9063	0.8863
40644	4.0000	1.2085	1.1817
40645	2.0000	0.6042	0.5908
40646	2.0000	0.6042	0.5908
40647	3.0000	0.9063	0.8863
40648	3.0000	0.9063	0.8863
40649	2.0000	0.6042	0.5908
40650	3.0000	0.9063	0.8863
40651	4.0000	1.2085	1.1817
40652	6.0000	1.8127	1.7725
40653	3.0000	0.9063	0.8863
40654	4.0000	1.2085	1.1817
40655	6.0000	1.8127	1.7725
40656	6.0000	1.8127	1.7725
40657	3.0000	0.9063	0.8863
40658	3.0000	0.9063	0.8863
40659	0.0000	0.0000	0.0000
40660	2.0000	0.6042	0.5908
40661	2.0000	0.6042	0.5908
40662	4.0000	1.2085	1.1817
40663	3.0000	0.9063	0.8863
40664	3.0000	0.9063	0.8863
40665	4.0000	1.2085	1.1817
40666	6.0000	1.8127	1.7725
40667	2.0000	0.6042	0.5908
40668	2.0000	0.6042	0.5908
40669	3.0000	0.9063	0.8863
40670	3.0000	0.9063	0.8863
40671	3.0000	0.9063	0.8863
40672	2.0000	0.6042	0.5908
40673	2.0000	0.6042	0.5908
40674	3.0000	0.9063	0.8863
40675	3.0000	0.9063	0.8863
40676	2.0000	0.6042	0.5908
40677	3.0000	0.9063	0.8863
40678	3.0000	0.9063	0.8863
40679	6.0000	1.8127	1.7725
40680	3.0000	0.9063	0.8863
40681	4.0000	1.2085	1.1817
40682	4.0000	1.2085	1.1817
40683	3.0000	0.9063	0.8863
40684	3.0000	0.9063	0.8863
40685	3.0000	0.9063	0.8863
40686	2.0000	0.6042	0.5908
40687	2.0000	0.6042	0.5908
40688	3.0000	0.9063	0.8863
40689	4.0000	1.2085	1.1817
40690	6.0000	1.8127	1.7725
40691	2.0000	0.6042	0.5908
40692	3.0000	0.9063	0.8863
40693	3.0000	0.9063	0.8863
40694	3.0000	0.9063	0.8863
40695	6.0000	1.8127	1.7725
40696	0.0000	0.0000	0.0000
40697	3.0000	0.9063	0.8863
40698	2.0000	0.6042	0.5908
40699	3.0000	0.9063	0.8863
40700	3.0000	0.9063	0.8863
40701	3.0000	0.9063	0.8863
40702	3.0000	0.9063	0.8863
40703	3.0000	0.9063	0.8863
40704	3.0000	0.9063	0.8863
40705	3.0000	0.9063	0.8863
40706	3.0000	0.9063	0.8863
40707	3.0000	0.9063	0.8863
40708	4.0000	1.2085	1.1817
40709	3.0000	0.9063	0.8863
40710	4.0000	1.2085	1.1817
40711	2.0000	0.6042	0.5908
40712	4.0000	1.2085	1.1817
40713	3.0000	0.9063	0.8863
40714	3.0000	0.9063	0.8863
40715	3.0000	0.9063	0.8863
40716	4.0000	1.2085	1.1817
40717	6.0000	1.8127	1.7725
40718	4.0000	1.2085	1.1817
40719	6.0000	1.8127	1.7725
40720	4.0000	1.2085	1.1817
40721	3.0000	0.9063	0.8863
40722	4.0000	1.2085	1.1817
40723	4.0000	1.2085	1.1817
40724	4.0000	1.2085	1.1817
40725	3.0000	0.9063	0.8863
40726	2.0000	0.6042	0.5908
40727	4.0000	1.2085	1.1817
40728	2.0000	0.6042	0.5908
40729	3.0000	0.9063	0.8863
40730	4.0000	1.2085	1.1817
40731	3.0000	0.9063	0.8863
40732	3.0000	0.9063	0.8863
40733	3.0000	0.9063	0.8863
40734	3.0000	0.9063	0.8863
40735	4.0000	1.2085	1.1817
40736	3.0000	0.9063	0.8863
40737	3.0000	0.9063	0.8863
40738	3.0000	0.9063	0.8863
40739	2.0000	0.6042	0.5908
40740	4.0000	1.2085	1.1817
40741	4.0000	1.2085	1.1817
40742	6.0000	1.8127	1.7725
40743	3.0000	0.9063	0.8863
40744	2.0000	0.6042	0.5908
40745	3.0000	0.9063	0.8863
40746	3.0000	0.9063	0.8863
40747	3.0000	0.9063	0.8863
40748	3.0000	0.9063	0.8863
40749	3.0000	0.9063	0.8863
40750	3.0000	0.9063	0.8863
40751	4.0000	1.2085	1.1817
40752	4.0000	1.2085	1.1817
40753	6.0000	1.8127	1.7725
40754	2.0000	0.6042	0.5908
40755	4.0000	1.2085	1.1817
40756	2.0000	0.6042	0.5908
40757	0.0000	0.0000	0.0000
40758	3.0000	0.9063	0.8863
40759	4.0000	1.2085	1.1817
40760	3.0000	0.9063	0.8863
40761	3.0000	0.9063	0.8863
40762	3.0000	0.9063	0.8863
40763	3.0000	0.9063	0.8863
40764	3.0000	0.9063	0.8863
40765	0.0000	0.0000	0.0000
40766	4.0000	1.2085	1.1817
40767	3.0000	0.9063	0.8863
40768	3.0000	0.9063	0.8863
40769	3.0000	0.9063	0.8863
40770	3.0000	0.9063	0.8863
40771	4.0000	1.2085	1.1817
40772	2.0000	0.6042	0.5908
40773	3.0000	0.9063	0.8863
40774	3.0000	0.9063	0.8863
40775	4.0000	1.2085	1.1817
40776	3.0000	0.9063	0.8863
40777	4.0000	1.2085	1.1817
40778	3.0000	0.9063	0.8863
40779	3.0000	0.9063	0.8863
40780	4.0000	1.2085	1.1817
40781	2.0000	0.6042	0.5908
40782	4.0000	1.2085	1.1817
40783	3.0000	0.9063	0.8863
40784	6.0000	1.8127	1.7725
40785	3.0000	0.9063	0.8863
40786	3.0000	0.9063	0.8863
40787	3.0000	0.9063	0.8863
40788	3.0000	0.9063	0.8863
40789	3.0000	0.9063	0.8863
40790	3.0000	0.9063	0.8863
40791	6.0000	1.8127	1.7725
40792	4.0000	1.2085	1.1817
40793	4.0000	1.2085	1.1817
40794	3.0000	0.9063	0.8863
40795	6.0000	1.8127	1.7725
40796	3.0000	0.9063	0.8863
40797	4.0000	1.2085	1.1817
40798	4.0000	1.2085	1.1817
40799	3.0000	0.9063	0.8863
40800	4.0000	1.2085	1.1817
40801	3.0000	0.9063	0.8863
40802	4.0000	1.2085	1.1817
40803	6.0000	1.8127	1.7725
40804	4.0000	1.2085	1.1817
40805	4.0000	1.2085	1.1817
40806	4.0000	1.2085	1.1817
40807	3.0000	0.9063	0.8863
40808	3.0000	0.9063	0.8863
40809	3.0000	0.9063	0.8863
40810	4.0000	1.2085	1.1817
40811	2.0000	0.6042	0.5908
40812	2.0000	0.6042	0.5908
40813	4.0000	1.2085	1.1817
40814	3.0000	0.9063	0.8863
40815	4.0000	1.2085	1.1817
40816	3.0000	0.9063	0.8863
40817	3.0000	0.9063	0.8863
40818	4.0000	1.2085	1.1817
40819	4.0000	1.2085	1.1817
40820	4.0000	1.2085	1.1817
40821	3.0000	0.9063	0.8863
40822	2.0000	0.6042	0.5908
40823	3.0000	0.9063	0.8863
40824	6.0000	1.8127	1.7725
40825	4.0000	1.2085	1.1817
40826	3.0000	0.9063	0.8863
40827	3.0000	0.9063	0.8863
40828	3.0000	0.9063	0.8863
40829	4.0000	1.2085	1.1817
40830	3.0000	0.9063	0.8863
40831	3.0000	0.9063	0.8863
40832	6.0000	1.8127	1.7725
40833	2.0000	0.6042	0.5908
40834	4.0000	1.2085	1.1817
40835	4.0000	1.2085	1.1817
40836	4.0000	1.2085	1.1817
40837	3.0000	0.9063	0.8863
40838	4.0000	1.2085	1.1817
40839	3.0000	0.9063	0.8863
40840	6.0000	1.8127	1.7725
40841	6.0000	1.8127	1.7725
40842	6.0000	1.8127	1.7725
40843	6.0000	1.8127	1.7725
40844	4.0000	1.2085	1.1817
40845	3.0000	0.9063	0.8863
40846	0.0000	0.0000	0.0000
40847	6.0000	1.8127	1.7725
40848	4.0000	1.2085	1.1817
40849	6.0000	1.8127	1.7725
40850	4.0000	1.2085	1.1817
40851	3.0000	0.9063	0.8863
40852	6.0000	1.8127	1.7725
40853	3.0000	0.9063	0.8863
40854	4.0000	1.2085	1.1817
40855	3.0000	0.9063	0.8863
40856	3.0000	0.9063	0.8863
40857	3.0000	0.9063	0.8863
40858	2.0000	0.6042	0.5908
40859	3.0000	0.9063	0.8863
40860	4.0000	1.2085	1.1817
40861	3.0000	0.9063	0.8863
40862	3.0000	0.9063	0.8863
40863	3.0000	0.9063	0.8863
40864	3.0000	0.9063	0.8863
40865	3.0000	0.9063	0.8863
40866	3.0000	0.9063	0.8863
40867	4.0000	1.2085	1.1817
40868	3.0000	0.9063	0.8863
40869	4.0000	1.2085	1.1817
40870	4.0000	1.2085	1.1817
40871	3.0000	0.9063	0.8863
40872	3.0000	0.9063	0.8863
40873	4.0000	1.2085	1.1817
40874	3.0000	0.9063	0.8863
40875	4.0000	1.2085	1.1817
40876	3.0000	0.9063	0.8863
40877	3.0000	0.9063	0.8863
40878	4.0000	1.2085	1.1817
40879	2.0000	0.6042	0.5908
40880	3.0000	0.9063	0.8863
40881	4.0000	1.2085	1.1817
40882	3.0000	0.9063	0.8863
40883	3.0000	0.9063	0.8863
40884	0.0000	0.0000	0.0000
40885	3.0000	0.9063	0.8863
40886	4.0000	1.2085	1.1817
40887	4.0000	1.2085	1.1817
40888	2.0000	0.6042	0.5908
40889	6.0000	1.8127	1.7725
40890	3.0000	0.9063	0.8863
40891	3.0000	0.9063	0.8863
40892	3.0000	0.9063	0.8863
40893	4.0000	1.2085	1.1817
40894	3.0000	0.9063	0.8863
40895	2.0000	0.6042	0.5908
40896	3.0000	0.9063	0.8863
40897	4.0000	1.2085	1.1817
40898	6.0000	1.8127	1.7725
40899	3.0000	0.9063	0.8863
40900	6.0000	1.8127	1.7725
40901	2.0000	0.6042	0.5908
40902	4.0000	1.2085	1.1817
40903	6.0000	1.8127	1.7725
40904	2.0000	0.6042	0.5908
40905	3.0000	0.9063	0.8863
40906	3.0000	0.9063	0.8863
40907	6.0000	1.8127	1.7725
40908	3.0000	0.9063	0.8863
40909	3.0000	0.9063	0.8863
40910	3.0000	0.9063	0.8863
40911	3.0000	0.9063	0.8863
40912	3.0000	0.9063	0.8863
40913	4.0000	1.2085	1.1817
40914	3.0000	0.9063	0.8863
40915	3.0000	0.9063	0.8863
40916	3.0000	0.9063	0.8863
40917	4.0000	1.2085	1.1817
40918	4.0000	1.2085	1.1817
40919	0.0000	0.0000	0.0000
40920	6.0000	1.8127	1.7725
40921	0.0000	0.0000	0.0000
40922	4.0000	1.2085	1.1817
40923	2.0000	0.6042	0.5908
40924	4.0000	1.2085	1.1817
40925	6.0000	1.8127	1.7725
40926	3.0000	0.9063	0.8863
40927	3.0000	0.9063	0.8863
40928	0.0000	0.0000	0.0000
40929	4.0000	1.2085	1.1817
40930	3.0000	0.9063	0.8863
40931	2.0000	0.6042	0.5908
40932	2.0000	0.6042	0.5908
40933	3.0000	0.9063	0.8863
40934	3.0000	0.9063	0.8863
40935	2.0000	0.6042	0.5908
40936	3.0000	0.9063	0.8863
40937	3.0000	0.9063	0.8863
40938	4.0000	1.2085	1.1817
40939	2.0000	0.6042	0.5908
40940	2.0000	0.6042	0.5908
40941	4.0000	1.2085	1.1817
40942	4.0000	1.2085	1.1817
40943	3.0000	0.9063	0.8863
40944	3.0000	0.9063	0.8863
40945	3.0000	0.9063	0.8863
40946	3.0000	0.9063	0.8863
40947	3.0000	0.9063	0.8863
40948	3.0000	0.9063	0.8863
40949	3.0000	0.9063	0.8863
40950	0.0000	0.0000	0.0000
40951	6.0000	1.8127	1.7725
40952	3.0000	0.9063	0.8863
40953	3.0000	0.9063	0.8863
40954	6.0000	1.8127	1.7725
40955	2.0000	0.6042	0.5908
40956	3.0000	0.9063	0.8863
40957	3.0000	0.9063	0.8863
40958	3.0000	0.9063	0.8863
40959	4.0000	1.2085	1.1817
40960	2.0000	0.6042	0.5908
40961	3.0000	0.9063	0.8863
40962	4.0000	1.2085	1.1817
40963	4.0000	1.2085	1.1817
40964	3.0000	0.9063	0.8863
40965	3.0000	0.9063	0.8863
40966	3.0000	0.9063	0.8863
40967	4.0000	1.2085	1.1817
40968	2.0000	0.6042	0.5908
40969	3.0000	0.9063	0.8863
40970	4.0000	1.2085	1.1817
40971	4.0000	1.2085	1.1817
40972	3.0000	0.9063	0.8863
40973	0.0000	0.0000	0.0000
40974	3.0000	0.9063	0.8863
40975	4.0000	1.2085	1.1817
40976	2.0000	0.6042	0.5908
40977	3.0000	0.9063	0.8863
40978	3.0000	0.9063	0.8863
40979	0.0000	0.0000	0.0000
40980	6.0000	1.8127	1.7725
40981	6.0000	1.8127	1.7725
40982	6.0000	1.8127	1.7725
40983	3.0000	0.9063	0.8863
40984	3.0000	0.9063	0.8863
40985	3.0000	0.9063	0.8863
40986	3.0000	0.9063	0.8863
40987	2.0000	0.6042	0.5908
40988	4.0000	1.2085	1.1817
40989	3.0000	0.9063	0.8863
40990	3.0000	0.9063	0.8863
40991	4.0000	1.2085	1.1817
40992	3.0000	0.9063	0.8863
40993	3.0000	0.9063	0.8863
40994	0.0000	0.0000	0.0000
40995	6.0000	1.8127	1.7725
40996	2.0000	0.6042	0.5908
40997	3.0000	0.9063	0.8863
40998	4.0000	1.2085	1.1817
40999	4.0000	1.2085	1.1817
41000	4.0000	1.2085	1.1817
41001	3.0000	0.9063	0.8863
41002	4.0000	1.2085	1.1817
41003	3.0000	0.9063	0.8863
41004	4.0000	1.2085	1.1817
41005	2.0000	0.6042	0.5908
41006	4.0000	1.2085	1.1817
41007	2.0000	0.6042	0.5908
41008	6.0000	1.8127	1.7725
41009	3.0000	0.9063	0.8863
41010	4.0000	1.2085	1.1817
41011	3.0000	0.9063	0.8863
41012	3.0000	0.9063	0.8863
41013	2.0000	0.6042	0.5908
41014	2.0000	0.6042	0.5908
41015	3.0000	0.9063	0.8863
41016	3.0000	0.9063	0.8863
41017	2.0000	0.6042	0.5908
41018	4.0000	1.2085	1.1817
41019	3.0000	0.9063	0.8863
41020	3.0000	0.9063	0.8863
41021	3.0000	0.9063	0.8863
41022	4.0000	1.2085	1.1817
41023	3.0000	0.9063	0.8863
41024	3.0000	0.9063	0.8863
41025	2.0000	0.6042	0.5908
41026	4.0000	1.2085	1.1817
41027	3.0000	0.9063	0.8863
41028	2.0000	0.6042	0.5908
41029	4.0000	1.2085	1.1817
41030	6.0000	1.8127	1.7725
41031	6.0000	1.8127	1.7725
41032	4.0000	1.2085	1.1817
41033	4.0000	1.2085	1.1817
41034	3.0000	0.9063	0.8863
41035	3.0000	0.9063	0.8863
41036	0.0000	0.0000	0.0000
41037	3.0000	0.9063	0.8863
41038	3.0000	0.9063	0.8863
41039	6.0000	1.8127	1.7725
41040	3.0000	0.9063	0.8863
41041	4.0000	1.2085	1.1817
41042	4.0000	1.2085	1.1817
41043	4.0000	1.2085	1.1817
41044	3.0000	0.9063	0.8863
41045	4.0000	1.2085	1.1817
41046	3.0000	0.9063	0.8863
41047	6.0000	1.8127	1.7725
41048	4.0000	1.2085	1.1817
41049	3.0000	0.9063	0.8863
41050	3.0000	0.9063	0.8863
41051	3.0000	0.9063	0.8863
41052	4.0000	1.2085	1.1817
41053	4.0000	1.2085	1.1817
41054	3.0000	0.9063	0.8863
41055	4.0000	1.2085	1.1817
41056	4.0000	1.2085	1.1817
41057	4.0000	1.2085	1.1817
41058	3.0000	0.9063	0.8863
41059	2.0000	0.6042	0.5908
41060	4.0000	1.2085	1.1817
41061	3.0000	0.9063	0.8863
41062	4.0000	1.2085	1.1817
41063	3.0000	0.9063	0.8863
41064	3.0000	0.9063	0.8863
41065	4.0000	1.2085	1.1817
41066	3.0000	0.9063	0.8863
41067	3.0000	0.9063	0.8863
41068	6.0000	1.8127	1.7725
41069	2.0000	0.6042	0.5908
41070	4.0000	1.2085	1.1817
41071	2.0000	0.6042	0.5908
41072	4.0000	1.2085	1.1817
41073	3.0000	0.9063	0.8863
41074	2.0000	0.6042	0.5908
41075	3.0000	0.9063	0.8863
41076	3.0000	0.9063	0.8863
41077	4.0000	1.2085	1.1817
41078	3.0000	0.9063	0.8863
41079	4.0000	1.2085	1.1817
41080	4.0000	1.2085	1.1817
41081	3.0000	0.9063	0.8863
41082	4.0000	1.2085	1.1817
41083	4.0000	1.2085	1.1817
41084	3.0000	0.9063	0.8863
41085	3.0000	0.9063	0.8863
41086	0.0000	0.0000	0.0000
41087	3.0000	0.9063	0.8863
41088	2.0000	0.6042	0.5908
41089	3.0000	0.9063	0.8863
41090	4.0000	1.2085	1.1817
41091	4.0000	1.2085	1.1817
41092	2.0000	0.6042	0.5908
41093	3.0000	0.9063	0.8863
41094	3.0000	0.9063	0.8863
41095	4.0000	1.2085	1.1817
41096	3.0000	0.9063	0.8863
41097	3.0000	0.9063	0.8863
41098	3.0000	0.9063	0.8863
41099	6.0000	1.8127	1.7725
41100	4.0000	1.2085	1.1817
41101	3.0000	0.9063	0.8863
41102	2.0000	0.6042	0.5908
41103	3.0000	0.9063	0.8863
41104	3.0000	0.9063	0.8863
41105	3.0000	0.9063	0.8863
41106	2.0000	0.6042	0.5908
41107	4.0000	1.2085	1.1817
41108	4.0000	1.2085	1.1817
41109	3.0000	0.9063	0.8863
41110	3.0000	0.9063	0.8863
41111	6.0000	1.8127	1.7725
41112	3.0000	0.9063	0.8863
